name,GISAID ID,country,travel history,sample date,epiweek,lineage,representative
USA/VA-DCLS-0057/2020,EPI_ISL_426465,USA,,2020-03-31,14.0,B.1,0
Australia/NSW150/2020,EPI_ISL_427796,Australia,,2020-03-25,13.0,B.1.11,0
USA/VA-DCLS-0058/2020,EPI_ISL_426466,USA,,2020-03-31,14.0,B.1,0
Australia/NSW192/2020,EPI_ISL_427797,Australia,,2020-03-26,13.0,A.2,0
USA/VA-DCLS-0059/2020,EPI_ISL_426467,USA,,2020-03-31,14.0,B.1,0
Australia/NSW193/2020,EPI_ISL_427798,Australia,,2020-03-20,12.0,A.2,0
USA/VA-DCLS-0060/2020,EPI_ISL_426468,USA,,2020-03-31,14.0,B.1,0
Australia/NSW140/2020,EPI_ISL_427799,Australia,,2020-03-17,12.0,B.1,0
USA/VA-DCLS-0061/2020,EPI_ISL_426469,USA,,2020-03-30,14.0,B.1,0
Korea/KCDC2002/2020,EPI_ISL_425118,South_Korea,,2020-01-30,5.0,A,0
Korea/KCDC2001/2020,EPI_ISL_425117,South_Korea,,2020-02-23,9.0,B,0
Netherlands/Overijssel_2/2020,EPI_ISL_414460,Netherlands,,2020-03-03,10.0,B.1,0
Netherlands/Utrecht_12/2020,EPI_ISL_414462,Netherlands,,2020-03-04,10.0,B,0
Netherlands/Utrecht_6/2020,EPI_ISL_414461,Netherlands,,2020-03-04,10.0,B.1,0
Netherlands/Utrecht_14/2020,EPI_ISL_414464,Netherlands,,2020-03-04,10.0,B.1,0
Netherlands/Utrecht_13/2020,EPI_ISL_414463,Netherlands,,2020-03-04,10.0,B.1,0
Netherlands/ZuidHolland_6/2020,EPI_ISL_414466,Netherlands,,2020-03-04,10.0,B.1,0
Netherlands/ZuidHolland_5/2020,EPI_ISL_414465,Netherlands,,2020-03-04,10.0,B.1,0
Netherlands/ZuidHolland_8/2020,EPI_ISL_414468,Netherlands,,2020-03-06,10.0,B.2,0
Netherlands/ZuidHolland_7/2020,EPI_ISL_414467,Netherlands,,2020-03-05,10.0,B,0
Netherlands/ZuidHolland_11/2020,EPI_ISL_414469,Netherlands,,2020-03-04,10.0,B.1,0
USA/VA-DCLS-0063/2020,EPI_ISL_426470,USA,,2020-03-31,14.0,B.1,0
USA/VA-DCLS-0064/2020,EPI_ISL_426471,USA,,2020-04-02,14.0,B.1,0
USA/VA-DCLS-0065/2020,EPI_ISL_426472,USA,,2020-04-03,14.0,B.1,0
USA/VA-DCLS-0066/2020,EPI_ISL_426473,USA,,2020-04-03,14.0,B.1,0
USA/VA-DCLS-0067/2020,EPI_ISL_426474,USA,,2020-04-03,14.0,B.1,0
USA/VA-DCLS-0068/2020,EPI_ISL_426475,USA,,2020-04-04,14.0,B.1,0
Uruguay/UY-1/2020,EPI_ISL_426476,Uruguay,,2020-03-16,12.0,A.5,0
Uruguay/UY-2/2020,EPI_ISL_426477,Uruguay,,2020-03-16,12.0,A.5,0
Uruguay/UY-3/2020,EPI_ISL_426478,Uruguay,,2020-04-17,16.0,A.5,0
Uruguay/UY-4/2020,EPI_ISL_426479,Uruguay,,2020-03-17,12.0,A.5,0
USA/WA_0428/2020,EPI_ISL_426439,USA,,2020-03-19,12.0,A.1,0
USA/WI-92/2020,EPI_ISL_425149,USA,,2020-03-30,14.0,B.1.27,0
USA/WI-91/2020,EPI_ISL_425148,USA,,2020-04-01,14.0,A.1,0
USA/WI-90/2020,EPI_ISL_425147,USA,,2020-04-03,14.0,B.1.19,0
USA/WI-89/2020,EPI_ISL_425146,USA,,2020-03-31,14.0,B.1.2,0
Spain/Valencia1/2020,EPI_ISL_414495,Spain,,2020-03-08,11.0,B.1.5,0
USA/WI-88/2020,EPI_ISL_425145,USA,,2020-04-05,15.0,A.4,0
USA/WI-87/2020,EPI_ISL_425144,USA,,2020-04-02,14.0,B.1,0
Germany/NRW-02-1/2020,EPI_ISL_414497,Germany,,2020-02-25,9.0,B.3,0
USA/WI-86/2020,EPI_ISL_425143,USA,,2020-04-02,14.0,B.1,0
Spain/Valencia2/2020,EPI_ISL_414496,Spain,,2020-03-04,10.0,A.2,0
USA/WI-85/2020,EPI_ISL_425142,USA,,2020-04-02,14.0,B.1.19,0
Germany/NRW-04/2020,EPI_ISL_414499,Germany,,2020-02-26,9.0,B.3,0
Germany/NRW-55/2020,EPI_ISL_425141,Germany,,2020-03-20,12.0,B.1,0
Germany/NRW-03/2020,EPI_ISL_414498,Germany,,2020-02-26,9.0,B.3,0
Germany/NRW-54/2020,EPI_ISL_425140,Germany,,2020-03-20,12.0,B.1.11,0
Australia/NSW78/2020,EPI_ISL_427770,Australia,,2020-03-23,13.0,B.2.1,0
USA/WA_0429/2020,EPI_ISL_426440,USA,,2020-03-19,12.0,A.1,0
Australia/NSW166/2020,EPI_ISL_427771,Australia,,2020-03-23,13.0,B.1,0
USA/WA_0432/2020,EPI_ISL_426441,USA,,2020-03-19,12.0,A.1,0
Australia/NSW107/2020,EPI_ISL_427772,Australia,,2020-03-22,13.0,B.1,0
USA/WA_0434/2020,EPI_ISL_426442,USA,,2020-03-19,12.0,A.1,0
Australia/NSW64/2020,EPI_ISL_427773,Australia,,2020-03-25,13.0,B.4,0
USA/WA_0440/2020,EPI_ISL_426443,USA,,2020-03-19,12.0,A.1,0
Australia/NSW98/2020,EPI_ISL_427774,Australia,,2020-03-22,13.0,A.1,0
USA/WA_0441/2020,EPI_ISL_426444,USA,,2020-03-19,12.0,A.1,0
Australia/NSW149/2020,EPI_ISL_427775,Australia,,2020-03-25,13.0,B.1.31,1
USA/WA_0442/2020,EPI_ISL_426445,USA,,2020-03-19,12.0,A.1,0
Australia/NSW89/2020,EPI_ISL_427776,Australia,,2020-03-23,13.0,B.2.1,0
USA/WA_0447/2020,EPI_ISL_426446,USA,,2020-03-19,12.0,A.1,0
Australia/NSW99/2020,EPI_ISL_427777,Australia,,2020-03-21,12.0,A.1,0
USA/WA_0448/2020,EPI_ISL_426447,USA,,2020-03-19,12.0,A.1,0
Australia/NSW122/2020,EPI_ISL_427778,Australia,,2020-03-25,13.0,B.1,0
USA/WA_0457/2020,EPI_ISL_426448,USA,,2020-03-20,12.0,A.1,0
Australia/NSW169/2020,EPI_ISL_427779,Australia,,2020-03-24,13.0,B,0
USA/WA_0478/2020,EPI_ISL_426449,USA,,2020-03-19,12.0,A.1,0
Germany/NRW-44/2020,EPI_ISL_425139,Germany,,2020-03-19,12.0,B.1,0
USA/CruiseA-21/2020,EPI_ISL_414480,USA,,2020-02-21,8.0,B,0
Germany/NRW-43/2020,EPI_ISL_425138,Germany,,2020-03-19,12.0,B.1,0
Germany/NRW-53/2020,EPI_ISL_425137,Germany,,2020-03-14,11.0,B.1,0
USA/CruiseA-23/2020,EPI_ISL_414482,USA,,2020-02-18,8.0,B,0
Germany/NRW-52/2020,EPI_ISL_425136,Germany,,2020-03-14,11.0,B.1,0
USA/CruiseA-22/2020,EPI_ISL_414481,USA,,2020-02-21,8.0,B,0
Germany/NRW-51/2020,EPI_ISL_425135,Germany,,2020-03-13,11.0,B.1,0
USA/CruiseA-25/2020,EPI_ISL_414484,USA,,2020-02-17,8.0,B,0
Germany/NRW-50/2020,EPI_ISL_425134,Germany,,2020-03-11,11.0,B.3,0
USA/CruiseA-24/2020,EPI_ISL_414483,USA,,2020-02-17,8.0,B,0
Germany/NRW-49/2020,EPI_ISL_425133,Germany,,2020-03-10,11.0,B.1,0
Wales/PHW03/2020,EPI_ISL_414486,UK,,2020-03-07,10.0,B.1,0
Germany/NRW-48/2020,EPI_ISL_425132,Germany,,2020-03-23,13.0,B.1,0
USA/CruiseA-26/2020,EPI_ISL_414485,USA,,2020-02-24,9.0,B,0
Germany/NRW-47/2020,EPI_ISL_425131,Germany,,2020-03-20,12.0,B.1,0
Wales/PHW05/2020,EPI_ISL_414488,UK,,2020-03-08,11.0,B.1,0
Germany/NRW-46/2020,EPI_ISL_425130,Germany,,2020-03-21,12.0,B.4,0
Ireland/COR-20134/2020,EPI_ISL_414487,Ireland,,2020-03-04,10.0,B,0
Australia/NSW123/2020,EPI_ISL_427780,Australia,,2020-03-23,13.0,B.1,0
USA/WA_0480/2020,EPI_ISL_426450,USA,,2020-03-19,12.0,A.1,0
Australia/NSW159/2020,EPI_ISL_427781,Australia,,2020-03-22,13.0,B.1,0
USA/WA_0484/2020,EPI_ISL_426451,USA,,2020-03-19,12.0,A.1,0
Australia/NSW124/2020,EPI_ISL_427782,Australia,,2020-03-25,13.0,B.1,0
USA/WA_0711/2020,EPI_ISL_426452,USA,,2020-03-19,12.0,A.1,0
Australia/NSW131/2020,EPI_ISL_427783,Australia,,2020-03-25,13.0,B.1,0
USA/WA_0797/2020,EPI_ISL_426453,USA,,2020-03-20,12.0,A.1,0
Australia/NSW160/2020,EPI_ISL_427784,Australia,,2020-03-20,12.0,B.1,0
USA/VA-DCLS-0041/2020,EPI_ISL_426454,USA,,2020-03-23,13.0,B.1,0
Australia/NSW125/2020,EPI_ISL_427785,Australia,,2020-03-23,13.0,B.1,0
USA/VA-DCLS-0047/2020,EPI_ISL_426455,USA,,2020-03-27,13.0,B.1,0
Australia/NSW191/2020,EPI_ISL_427786,Australia,,2020-03-25,13.0,A.2,0
USA/VA-DCLS-0048/2020,EPI_ISL_426456,USA,,2020-03-30,14.0,B.1,0
Australia/NSW132/2020,EPI_ISL_427787,Australia,,2020-03-26,13.0,B.1,0
USA/VA-DCLS-0049/2020,EPI_ISL_426457,USA,,2020-03-30,14.0,B.1,0
Australia/NSW161/2020,EPI_ISL_427788,Australia,,2020-03-20,12.0,B.1,0
USA/VA-DCLS-0050/2020,EPI_ISL_426458,USA,,2020-03-30,14.0,B.1,0
Australia/NSW163/2020,EPI_ISL_427789,Australia,,2020-03-20,12.0,B.1,0
USA/VA-DCLS-0051/2020,EPI_ISL_426459,USA,,2020-03-28,13.0,B.2,0
England/SHEF-C00B1/2020,EPI_ISL_420276,UK,,2020-03-21,12.0,B.2.1,0
England/SHEF-C0039/2020,EPI_ISL_420275,UK,,2020-03-22,13.0,B.2.1,0
England/SHEF-C0646/2020,EPI_ISL_420278,UK,,2020-03-21,12.0,B.1.1,1
England/SHEF-C0066/2020,EPI_ISL_420277,UK,,2020-03-21,12.0,B.2.1,0
England/SHEF-C002A/2020,EPI_ISL_420272,UK,,2020-03-23,13.0,B.2.1,0
England/SHEF-C0075/2020,EPI_ISL_420271,UK,,2020-03-23,13.0,B.2.1,0
England/SHEF-C00EE/2020,EPI_ISL_420274,UK,,2020-03-22,13.0,B.2.1,0
England/SHEF-C000C/2020,EPI_ISL_420273,UK,,2020-03-22,13.0,B.2.1,0
England/SHEF-C0707/2020,EPI_ISL_420270,UK,,2020-03-22,13.0,B.1,0
England/SHEF-C04F1/2020,EPI_ISL_420269,UK,,2020-03-23,13.0,B.2.1,0
England/SHEF-C0093/2020,EPI_ISL_420268,UK,,2020-03-23,13.0,B,0
USA/NY-PV09028/2020,EPI_ISL_421599,USA,,2020-03-21,12.0,B.1,0
England/SHEF-C078F/2020,EPI_ISL_420265,UK,,2020-03-23,13.0,B.1,0
USA/NY-PV09023/2020,EPI_ISL_421597,USA,,2020-03-21,12.0,B.1.3,0
England/SHEF-C06FB/2020,EPI_ISL_420264,UK,,2020-03-23,13.0,B.1.1,0
USA/NY-PV09025/2020,EPI_ISL_421598,USA,,2020-03-21,12.0,B.1.3,0
England/SHEF-C00DF/2020,EPI_ISL_420267,UK,,2020-03-23,13.0,B.1.1,0
USA/NY-PV09020/2020,EPI_ISL_421595,USA,,2020-03-20,12.0,B.1,0
England/SHEF-C0057/2020,EPI_ISL_420266,UK,,2020-03-23,13.0,B.1.1,0
USA/NY-PV09021/2020,EPI_ISL_421596,USA,,2020-03-21,12.0,B.1,0
England/SHEF-C0725/2020,EPI_ISL_420261,UK,,2020-03-25,13.0,B.1.1,0
USA/NY-PV09006/2020,EPI_ISL_421593,USA,,2020-03-20,12.0,B.1,0
England/SHEF-C0181/2020,EPI_ISL_420260,UK,,2020-03-24,13.0,B.1.5,0
USA/NY-PV09019/2020,EPI_ISL_421594,USA,,2020-03-21,12.0,B.1,0
England/SHEF-C04E2/2020,EPI_ISL_420263,UK,,2020-03-24,13.0,B.2.1,0
USA/NY-NYUMC90/2020,EPI_ISL_421591,USA,,2020-03-18,12.0,B.1,0
England/SHEF-C0752/2020,EPI_ISL_420262,UK,,2020-03-24,13.0,B.1.1,0
USA/NY-NYUMC91/2020,EPI_ISL_421592,USA,,2020-03-18,12.0,B.1,0
USA/NY-NYUMC89/2020,EPI_ISL_421590,USA,,2020-03-18,12.0,B.1,0
England/SHEF-C0118/2020,EPI_ISL_420258,UK,,2020-03-24,13.0,B.1,0
England/SHEF-C0190/2020,EPI_ISL_420257,UK,,2020-03-25,13.0,B.1,0
USA/NY-NYUMC87/2020,EPI_ISL_421588,USA,,2020-03-18,12.0,B.1,0
England/SHEF-C0172/2020,EPI_ISL_420259,UK,,2020-03-24,13.0,B.2,0
USA/NY-NYUMC88/2020,EPI_ISL_421589,USA,,2020-03-18,12.0,B.1,0
USA/NY-NYUMC47/2020,EPI_ISL_420298,USA,,2020-03-19,12.0,B.2.1,0
USA/NY-NYUMC46/2020,EPI_ISL_420297,USA,,2020-03-18,12.0,B.1.3,0
USA/NY-NYUMC48/2020,EPI_ISL_420299,USA,,2020-03-18,12.0,B.1,0
Slovenia/4584/2020,EPI_ISL_420294,Slovenia,,2020-03-06,10.0,B.1,0
USA/NY-NYUMC45/2020,EPI_ISL_420296,USA,,2020-03-18,12.0,B.1.26,0
Slovenia/12304/2020,EPI_ISL_420295,Slovenia,,2020-03-24,13.0,B.1,0
England/SHEF-C0655/2020,EPI_ISL_420292,UK,,2020-03-12,11.0,B.2.1,0
England/SHEF-C00C0/2020,EPI_ISL_420291,UK,,2020-03-15,12.0,B.2.1,0
Switzerland/GE1402/2020,EPI_ISL_415700,Switzerland,,2020-02-28,9.0,B.1,0
Switzerland/SZ1417/2020,EPI_ISL_415702,Switzerland,,2020-03-02,10.0,B.1,0
Switzerland/BS0914/2020,EPI_ISL_415701,Switzerland,,2020-03-02,10.0,B.1,0
Japan/P2-2/2020,EPI_ISL_419298,Japan,,2020-03-10,11.0,B.1,0
England/SHEF-C0048/2020,EPI_ISL_420287,UK,,2020-03-20,12.0,B.1.7,0
Japan/P2-1/2020,EPI_ISL_419297,Japan,,2020-03-10,11.0,B.1,0
England/SHEF-C00A2/2020,EPI_ISL_420286,UK,,2020-03-20,12.0,B.1.1,0
Japan/P1/2020,EPI_ISL_419296,Japan,,2020-03-08,11.0,B.1,0
England/SHEF-C0619/2020,EPI_ISL_420289,UK,,2020-03-17,12.0,B.1,0
England/SHEF-C00FD/2020,EPI_ISL_420288,UK,,2020-03-18,12.0,B.1.1,0
England/SHEF-C001B/2020,EPI_ISL_420283,UK,,2020-03-20,12.0,B.1.1,0
England/SHEF-C05C1/2020,EPI_ISL_420282,UK,,2020-03-21,12.0,B.2.1,0
England/SHEF-C060A/2020,EPI_ISL_420285,UK,,2020-03-20,12.0,B.2.1,0
Japan/P3-1/2020,EPI_ISL_419299,Japan,,2020-03-09,11.0,B.1,0
England/SHEF-C0576/2020,EPI_ISL_420284,UK,,2020-03-20,12.0,B,0
England/SHEF-BFFF4/2020,EPI_ISL_420281,UK,,2020-03-21,12.0,B.1.1,0
England/SHEF-C06A0/2020,EPI_ISL_420280,UK,,2020-03-21,12.0,B,0
England/SHEF-C05A3/2020,EPI_ISL_420279,UK,,2020-03-21,12.0,B.1,0
Australia/NSW76/2020,EPI_ISL_427704,Australia,,2020-03-19,12.0,B.2.1,0
Australia/NSW69/2020,EPI_ISL_427705,Australia,,2020-03-20,12.0,B.6,0
Australia/NSW74/2020,EPI_ISL_427706,Australia,,2020-03-19,12.0,B.6,0
Australia/NSW198/2020,EPI_ISL_427707,Australia,,2020-03-23,13.0,A.2,0
Australia/NSW145/2020,EPI_ISL_427708,Australia,,2020-03-21,12.0,B.1,0
Australia/NSW181/2020,EPI_ISL_427709,Australia,,2020-03-21,12.0,A.2,0
Australia/NSW201/2020,EPI_ISL_427710,Australia,,2020-03-21,12.0,A.2,0
Australia/NSW83/2020,EPI_ISL_427711,Australia,,2020-03-21,12.0,B.2.2,0
Australia/NSW91/2020,EPI_ISL_427712,Australia,,2020-03-20,12.0,B.2,0
Australia/NSW182/2020,EPI_ISL_427713,Australia,,2020-03-21,12.0,A.2,0
Australia/NSW183/2020,EPI_ISL_427714,Australia,,2020-03-21,12.0,A.2,0
Australia/NSW164/2020,EPI_ISL_427715,Australia,,2020-03-22,13.0,B.1,0
Australia/NSW94/2020,EPI_ISL_427716,Australia,,2020-03-22,13.0,A.1,0
Australia/NSW101/2020,EPI_ISL_427717,Australia,,2020-03-17,12.0,B,0
Australia/NSW85/2020,EPI_ISL_427718,Australia,,2020-03-16,12.0,B.2,0
Australia/NSW156/2020,EPI_ISL_427719,Australia,,2020-03-21,12.0,B.1,0
Hangzhou/ZJU-05/2020,EPI_ISL_415711,China,,2020-01-22,4.0,B,0
Switzerland/BE2536/2020,EPI_ISL_415704,Switzerland,,2020-03-04,10.0,B.1,0
Switzerland/TI2045/2020,EPI_ISL_415703,Switzerland,,2020-03-01,10.0,B.1,0
Switzerland/GE06207/2020,EPI_ISL_415706,Switzerland,,2020-03-06,10.0,B.1,0
Switzerland/GE4135/2020,EPI_ISL_415705,Switzerland,,2020-03-06,10.0,B.1,0
Switzerland/GE4984/2020,EPI_ISL_415708,Switzerland,,2020-03-07,10.0,B.1,0
Switzerland/GE6679/2020,EPI_ISL_415707,Switzerland,,2020-03-08,11.0,B.1,0
Hangzhou/ZJU-01/2020,EPI_ISL_415709,China,,2020-01-25,4.0,B,0
Australia/NSW81/2020,EPI_ISL_427720,Australia,,2020-03-18,12.0,B.2.1,0
Australia/NSW151/2020,EPI_ISL_427721,Australia,,2020-03-19,12.0,B.1,0
Australia/NSW100/2020,EPI_ISL_427722,Australia,,2020-03-18,12.0,A.1,0
Australia/NSW84/2020,EPI_ISL_427723,Australia,,2020-03-19,12.0,B.2.2,0
Australia/NSW114/2020,EPI_ISL_427724,Australia,,2020-03-19,12.0,B.1.5,0
Australia/NSW86/2020,EPI_ISL_427725,Australia,,2020-03-19,12.0,B.2.2,0
Taiwan/CGMH-CGU-04/2020,EPI_ISL_415742,Taiwan,,2020-02-27,9.0,B.4,0
Taiwan/CGMH-CGU-03/2020,EPI_ISL_415741,Taiwan,,2020-02-26,9.0,B.4,0
Taiwan/CGMH-CGU-05/2020,EPI_ISL_415743,Taiwan,,2020-02-27,9.0,B.4,0
Australia/QLD09/2020,EPI_ISL_414414,Australia,,2020-02-29,9.0,B.4,0
Australia/NSW137/2020,EPI_ISL_427700,Australia,,2020-03-23,13.0,B.1,0
Australia/NSW180/2020,EPI_ISL_427701,Australia,,2020-03-22,13.0,A.2,0
Australia/NSW88/2020,EPI_ISL_427702,Australia,,2020-03-16,12.0,B.2.1,0
Australia/NSW75/2020,EPI_ISL_427703,Australia,,2020-03-16,12.0,B.2.1,0
Wales/PHWC-23D6A/2020,EPI_ISL_418110,UK,,2020-03-13,11.0,B.3,0
Belgium/QL-0324173/2020,EPI_ISL_420430,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS9510711/2020,EPI_ISL_421762,Luxembourg,,2020-03-17,12.0,B.1,0
Wales/PHWC-246B9/2020,EPI_ISL_419440,UK,,2020-03-17,12.0,B.1,0
Luxembourg/LNS0074148/2020,EPI_ISL_421763,Luxembourg,,2020-03-17,12.0,B.1,0
Luxembourg/LNS2458673/2020,EPI_ISL_421760,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/CJM-0323175/2020,EPI_ISL_420432,Belgium,,2020-03-23,13.0,B.1,0
Belgium/AGR-0324174/2020,EPI_ISL_420431,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS8602041/2020,EPI_ISL_421761,Luxembourg,,2020-03-17,12.0,B.1,0
Wales/PHWC-23DE2/2020,EPI_ISL_418114,UK,,2020-03-13,11.0,B.1.1,0
Wales/PHWC-23D88/2020,EPI_ISL_418112,UK,,2020-03-13,11.0,B.3,0
Wales/PHWC-246E6/2020,EPI_ISL_419443,UK,,2020-03-18,12.0,B.1.5,0
Wales/PHWC-23E3A/2020,EPI_ISL_418118,UK,,2020-03-13,11.0,B.1,0
Wales/PHWC-2480E/2020,EPI_ISL_419449,UK,,2020-03-17,12.0,B.3,0
Wales/PHWC-23E2B/2020,EPI_ISL_418117,UK,,2020-03-14,11.0,B.3,0
Wales/PHWC-247F2/2020,EPI_ISL_419448,UK,,2020-03-18,12.0,B.3,0
Wales/PHWC-247D4/2020,EPI_ISL_419447,UK,,2020-03-19,12.0,B.1,0
Wales/PHWC-23DF1/2020,EPI_ISL_418115,UK,,2020-03-13,11.0,B.3,0
Wales/PHWC-247C5/2020,EPI_ISL_419446,UK,,2020-03-19,12.0,B.1,0
Belgium/STM-0324170/2020,EPI_ISL_420427,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS4235576/2020,EPI_ISL_421759,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/NMA-0324169/2020,EPI_ISL_420426,Belgium,,2020-03-24,13.0,B.1,0
Belgium/NKMA-0324172/2020,EPI_ISL_420429,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS7914820/2020,EPI_ISL_421757,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/VM-0325171/2020,EPI_ISL_420428,Belgium,,2020-03-25,13.0,B.1,0
Luxembourg/LNS1586597/2020,EPI_ISL_421758,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/PJM-0325166/2020,EPI_ISL_420423,Belgium,,2020-03-25,13.0,B.1,0
Luxembourg/LNS6897699/2020,EPI_ISL_421755,Luxembourg,,2020-03-17,12.0,B.1.12,0
Belgium/JJC-0325165/2020,EPI_ISL_420422,Belgium,,2020-03-25,13.0,B.2,0
Luxembourg/LNS8124566/2020,EPI_ISL_421756,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/RC-0324168/2020,EPI_ISL_420425,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS7991123/2020,EPI_ISL_421753,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/CCM-0324167/2020,EPI_ISL_420424,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS0814536/2020,EPI_ISL_421754,Luxembourg,,2020-03-17,12.0,B.1.5,0
Wales/PHWC-245AD/2020,EPI_ISL_419430,UK,,2020-03-17,12.0,B,0
Luxembourg/LNS7007050/2020,EPI_ISL_421751,Luxembourg,,2020-03-17,12.0,B.1,0
Luxembourg/LNS4569788/2020,EPI_ISL_421752,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/ML-0324164/2020,EPI_ISL_420421,Belgium,,2020-03-24,13.0,B.1,0
Belgium/DCB-0324163/2020,EPI_ISL_420420,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS3035957/2020,EPI_ISL_421750,Luxembourg,,2020-03-17,12.0,B.1,0
Wales/PHWC-23CD6/2020,EPI_ISL_418103,UK,,2020-03-15,12.0,B.3,0
Wales/PHWC-2465F/2020,EPI_ISL_419434,UK,,2020-03-17,12.0,B.1,0
Wales/PHWC-23CC7/2020,EPI_ISL_418102,UK,,2020-03-15,12.0,B.3,0
Wales/PHWC-24640/2020,EPI_ISL_419433,UK,,2020-03-17,12.0,B.1,0
Wales/PHWC-23CB8/2020,EPI_ISL_418101,UK,,2020-03-15,12.0,B,0
Wales/PHWC-23C21/2020,EPI_ISL_418100,UK,,2020-03-14,11.0,B.3,0
Wales/PHWC-245BC/2020,EPI_ISL_419431,UK,,2020-03-17,12.0,B.3,0
Wales/PHWC-23D1F/2020,EPI_ISL_418107,UK,,2020-03-13,11.0,B.3,0
Wales/PHWC-2469B/2020,EPI_ISL_419438,UK,,2020-03-18,12.0,B.1,0
Wales/PHWC-2468C/2020,EPI_ISL_419437,UK,,2020-03-19,12.0,B.1.5,0
Wales/PHWC-2467D/2020,EPI_ISL_419436,UK,,2020-03-17,12.0,B.3,0
Wales/PHWC-23CE5/2020,EPI_ISL_418104,UK,,2020-03-15,12.0,B.3,0
Wales/PHWC-246AA/2020,EPI_ISL_419439,UK,,2020-03-17,12.0,B.3,0
Belgium/VLG-0325162/2020,EPI_ISL_420419,Belgium,,2020-03-25,13.0,B.1,0
Belgium/FMC-0323159/2020,EPI_ISL_420416,Belgium,,2020-03-23,13.0,B.1,0
Luxembourg/LNS3052946/2020,EPI_ISL_421748,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/DCS-0325158/2020,EPI_ISL_420415,Belgium,,2020-03-25,13.0,B.1.6,0
Luxembourg/LNS0877496/2020,EPI_ISL_421749,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/NIM-0324161/2020,EPI_ISL_420418,Belgium,,2020-03-24,13.0,B.1,0
Luxembourg/LNS0819394/2020,EPI_ISL_421746,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/BCM-0324160/2020,EPI_ISL_420417,Belgium,,2020-03-24,13.0,B.1.12,0
Luxembourg/LNS3770609/2020,EPI_ISL_421747,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/BJ-0324192/2020,EPI_ISL_420412,Belgium,,2020-03-24,13.0,B,0
Luxembourg/LNS7074589/2020,EPI_ISL_421744,Luxembourg,,2020-03-17,12.0,B.1.12,0
Belgium/BEG-0323154/2020,EPI_ISL_420411,Belgium,,2020-03-23,13.0,B.1,0
Luxembourg/LNS2299410/2020,EPI_ISL_421745,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/DRV-0325157/2020,EPI_ISL_420414,Belgium,,2020-03-25,13.0,B.1,0
Luxembourg/LNS6500589/2020,EPI_ISL_421742,Luxembourg,,2020-03-17,12.0,B.1,0
Belgium/DJMG-0325156/2020,EPI_ISL_420413,Belgium,,2020-03-25,13.0,B.1,0
Luxembourg/LNS0272441/2020,EPI_ISL_421743,Luxembourg,,2020-03-17,12.0,B.1,0
Wales/PHWC-23F73/2020,EPI_ISL_418132,UK,,2020-03-15,12.0,B.3,0
Wales/PHWC-249A1/2020,EPI_ISL_419463,UK,,2020-03-19,12.0,B.3,0
Belgium/RDC-030961/2020,EPI_ISL_420452,Belgium,,2020-03-09,11.0,B.1,0
England/201361007/2020,EPI_ISL_421784,UK,,2020-03-26,13.0,B.3,0
Wales/PHWC-23F64/2020,EPI_ISL_418131,UK,,2020-03-15,12.0,B.3,0
Wales/PHWC-24965/2020,EPI_ISL_419462,UK,,2020-03-19,12.0,B.1,0
Belgium/HC-030760/2020,EPI_ISL_420451,Belgium,,2020-03-07,10.0,B.1,0
England/201361008/2020,EPI_ISL_421785,UK,,2020-03-25,13.0,B.1,0
Wales/PHWC-23F55/2020,EPI_ISL_418130,UK,,2020-03-15,12.0,B.3,0
Belgium/VJP-030463/2020,EPI_ISL_420454,Belgium,,2020-03-04,10.0,B.1,0
England/201360506/2020,EPI_ISL_421782,UK,,2020-03-25,13.0,B.1,0
Wales/PHWC-24947/2020,EPI_ISL_419460,UK,,2020-03-19,12.0,B.3,0
Belgium/VF-030562/2020,EPI_ISL_420453,Belgium,,2020-03-05,10.0,B.1,0
England/201360508/2020,EPI_ISL_421783,UK,,2020-03-25,13.0,B.1,0
Wales/PHWC-23FFB/2020,EPI_ISL_418136,UK,,2020-03-15,12.0,B.3,0
England/201360492/2020,EPI_ISL_421780,UK,,2020-03-24,13.0,B.6,0
Wales/PHWC-23FEC/2020,EPI_ISL_418135,UK,,2020-03-15,12.0,B.3,0
Wales/PHWC-249DE/2020,EPI_ISL_419466,UK,,2020-03-19,12.0,B.1,0
England/201360499/2020,EPI_ISL_421781,UK,,2020-03-25,13.0,B.1,0
